uuid,group,qid,correct,time,total_time,S1_Q1,S1_Q2,S1_Q3,S1_Q4,S1_Q5,S1_Q6
5ae18d2546749a613db03ab0,A,D1,true,10608,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,D2,true,16049,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q9,false,18041,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q4,true,20243,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q17,true,16083,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q16,true,9551,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q8,true,19483,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q2,true,12047,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q10,false,16585,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q7,true,13633,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q5,true,5301,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q3,false,7616,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q12,false,19651,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q14,true,14565,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q6,true,5213,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q1,false,6665,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q11,true,9707,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q13,false,10548,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q15,true,15131,730618,4,4,4,4,1,1
5ae18d2546749a613db03ab0,A,Q18,true,16838,730618,4,4,4,4,1,1
5ae18d7c46749a613db03ab1,A,D1,true,16897,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,D2,true,23991,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q14,true,21264,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q9,false,18762,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q13,false,17134,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q11,true,24144,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q2,true,15071,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q3,false,10959,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q4,true,26809,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q1,false,14448,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q10,false,25782,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q16,true,19848,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q17,true,12464,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q15,true,22648,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q7,true,11839,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q5,true,10872,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q8,true,13560,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q6,true,14384,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q18,true,14783,449638,4,3,3,4,1,1
5ae18d7c46749a613db03ab1,A,Q12,false,12394,449638,4,3,3,4,1,1
5ae192dc46749a613db03ab2,B,D1,true,18177,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,D2,true,12850,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q7,true,19781,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q13,false,11506,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q6,true,12346,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q11,false,16142,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q10,false,16245,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q15,true,12676,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q3,false,9468,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q2,false,15472,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q1,false,17001,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q4,false,12794,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q18,false,8310,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q12,true,20753,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q17,false,12954,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q14,true,16971,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q16,true,7668,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q9,false,11356,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q5,true,12675,415436,4,3,3,3,3,4
5ae192dc46749a613db03ab2,B,Q8,false,10328,415436,4,3,3,3,3,4
5ae193c346749a613db03ab3,B,D1,true,11504,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,D2,true,17679,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q6,true,11535,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q15,true,23097,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q9,false,13144,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q13,false,22376,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q8,true,30336,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q17,false,19487,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q2,true,37199,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q12,false,27456,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q18,false,13822,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q10,false,12458,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q14,true,14686,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q4,true,23976,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q7,true,25360,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q5,true,12184,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q1,false,11392,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q11,false,13633,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q3,false,6798,567754,3,2,3,4,2,2
5ae193c346749a613db03ab3,B,Q16,true,8192,567754,3,2,3,4,2,2
5ae199c746749a613db03ab4,A,D1,false,76329,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,D2,true,22983,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q10,true,129321,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q15,true,21799,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q13,true,12873,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q1,true,13493,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q9,true,69485,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q11,true,11106,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q2,true,10864,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q17,true,34160,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q7,true,11744,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q4,true,12218,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q8,true,26138,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q18,true,16522,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q5,true,16597,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q3,true,12416,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q14,true,40836,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q12,true,17922,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q6,true,7731,796055,4,3,1,4,1,3
5ae199c746749a613db03ab4,A,Q16,true,12595,796055,4,3,1,4,1,3
5ae1a27246749a613db03ab5,B,D1,true,57008,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,D2,true,60233,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q17,true,14482,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q13,true,64004,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q1,true,13378,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q10,true,14975,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q15,true,19492,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q12,false,9589,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q11,true,9795,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q5,true,8051,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q2,true,13524,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q3,true,12852,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q18,true,22157,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q6,true,9178,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q8,true,25789,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q16,false,10907,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q9,false,8940,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q4,true,17976,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q7,true,16598,514259,4,5,1,1,1,3
5ae1a27246749a613db03ab5,B,Q14,true,13452,514259,4,5,1,1,1,3
5ae1a57946749a613db03ab6,B,D1,true,17172,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,D2,true,16597,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q8,true,17607,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q7,true,13183,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q16,true,18601,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q11,true,25634,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q6,true,12029,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q17,true,14972,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q5,true,23165,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q9,true,65262,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q3,false,35712,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q18,true,24997,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q12,true,15423,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q1,false,22430,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q15,true,14279,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q13,false,38881,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q2,true,9929,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q10,true,15127,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q14,true,14138,1899140,3,3,1,4,1,4
5ae1a57946749a613db03ab6,B,Q4,true,26420,1899140,3,3,1,4,1,4
5ae1b0c946749a613db03ab7,A,D1,true,13814,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,D2,true,26045,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q1,true,15431,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q11,true,23582,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q2,true,13860,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q17,true,25245,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q8,true,29404,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q6,true,22784,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q14,true,13811,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q9,false,21068,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q4,true,17258,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q18,true,18295,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q5,true,10536,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q10,true,28934,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q13,true,18080,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q12,true,32167,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q15,true,24642,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q16,true,18589,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q7,true,11041,685560,3,2,1,1,1,4
5ae1b0c946749a613db03ab7,A,Q3,true,13963,685560,3,2,1,1,1,4
5ae1b1a446749a613db03ab8,A,D1,true,16689,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,D2,false,20218,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q14,false,37099,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q3,true,14577,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q12,false,23094,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q11,true,18468,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q4,true,19377,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q10,true,15586,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q2,true,9360,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q6,true,8332,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q15,false,12697,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q1,true,9294,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q18,false,26654,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q9,true,15602,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q8,true,13409,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q13,true,17644,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q16,false,13952,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q5,false,10826,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q7,false,9242,423028,4,5,1,1,4,2
5ae1b1a446749a613db03ab8,A,Q17,false,14399,423028,4,5,1,1,4,2
5ae1b1a646749a613db03ab9,A,D1,true,24826,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,D2,false,16111,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q2,true,13518,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q16,false,13337,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q12,false,65376,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q7,true,21979,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q11,true,8624,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q14,true,8368,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q4,false,21057,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q1,false,15679,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q13,false,26628,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q3,false,10464,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q6,true,9984,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q10,false,8488,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q15,true,10549,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q5,true,7534,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q9,false,8353,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q8,false,7382,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q17,true,8729,431962,4,3,2,4,1,1
5ae1b1a646749a613db03ab9,A,Q18,true,9448,431962,4,3,2,4,1,1
5ae1b9e246749a613db03aba,B,D1,true,33694,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,D2,true,33548,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q17,false,54430,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q2,true,14464,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q13,false,22738,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q8,true,25694,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q5,true,17214,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q12,false,22152,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q14,true,17324,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q3,false,11980,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q7,true,12452,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q18,true,12950,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q4,true,21946,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q15,true,15816,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q9,false,21218,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q6,true,10664,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q16,true,12792,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q11,true,13128,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q10,false,14028,677362,3,3,2,3,1,2
5ae1b9e246749a613db03aba,B,Q1,false,10438,677362,3,3,2,3,1,2
5ae1bc5a46749a613db03abb,B,D1,true,28315,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,D2,true,34365,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q6,true,14015,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q5,true,15170,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q10,true,30088,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q13,true,15215,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q18,true,33152,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q14,true,49456,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q17,true,11990,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q7,true,13130,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q4,true,39357,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q9,true,17840,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q2,true,13849,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q12,true,23585,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q3,true,56150,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q16,true,16341,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q8,true,19731,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q15,true,13203,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q11,true,18574,1153426,3,2,4,1,1,1
5ae1bc5a46749a613db03abb,B,Q1,true,17581,1153426,3,2,4,1,1,1
5ae1c15846749a613db03abc,A,D1,true,20020,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,D2,false,37694,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q6,true,20680,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q4,true,31638,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q14,false,20178,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q3,true,27422,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q7,false,16092,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q1,true,23614,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q5,false,12790,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q9,true,36590,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q17,false,25738,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q12,false,15896,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q18,false,14032,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q11,true,17646,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q8,true,21428,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q16,false,15078,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q15,false,15824,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q10,true,19264,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q2,true,11288,580010,3,3,3,3,1,2
5ae1c15846749a613db03abc,A,Q13,true,24014,580010,3,3,3,3,1,2
5ae1c1d546749a613db03abd,A,D1,true,8226,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,D2,true,9167,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q10,true,12912,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q17,true,10095,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q1,true,11965,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q15,true,15308,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q11,true,12686,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q13,true,11506,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q7,true,7553,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q8,true,12483,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q2,true,6207,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q18,true,12334,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q12,true,19745,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q6,true,5975,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q9,true,10573,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q14,true,6612,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q16,true,13054,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q5,true,12454,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q3,true,8087,242316,1,1,1,1,1,5
5ae1c1d546749a613db03abd,A,Q4,true,10800,242316,1,1,1,1,1,5
5ae1c8f546749a613db03abe,B,D1,true,11290,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,D2,true,21983,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q9,false,51112,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q13,false,30495,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q11,true,16199,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q4,true,22159,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q18,true,16841,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q8,true,21352,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q12,false,22825,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q2,true,11928,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q15,true,18960,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q1,false,14351,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q3,false,8464,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q5,true,18920,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q7,true,15447,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q17,true,17753,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q6,true,16962,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q16,true,11614,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q14,true,25792,662761,3,3,2,1,1,2
5ae1c8f546749a613db03abe,B,Q10,false,48384,662761,3,3,2,1,1,2
5ae1d14446749a613db03abf,B,D1,true,15200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,D2,true,12700,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q15,true,15900,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q9,true,54200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q14,true,11200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q8,false,200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q10,true,17300,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q2,true,10700,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q3,true,9700,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q16,true,15400,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q12,false,43200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q4,true,19700,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q17,false,34100,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q13,true,10000,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q11,false,200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q18,true,18500,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q6,true,9700,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q7,true,13200,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q5,true,12500,496500,2,2,1,1,1,2
5ae1d14446749a613db03abf,B,Q1,true,16200,496500,2,2,1,1,1,2
5ae1d26a46749a613db03ac0,B,D1,true,11798,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,D2,false,20298,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q12,true,18486,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q3,true,12148,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q6,true,14330,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q14,true,15168,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q10,true,12000,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q7,false,18198,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q8,false,26854,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q9,true,18622,450174,1,1,2,1,1,2
5ae1d26a46749a613db03ac0,B,Q17,true,15776,450174,1,1,2,1,1,2
